"GridSeen","GridDone","Generation","PartID","PrevPartID","TrialNb","DateTime","ChainNb","TetrominoDone","BinTetroDone","TopBottomDone","RightLeftDone","TetrominoSeen","BinTetroSeen","TopBottomSeen","RightLeftSeen","Score","Symmetry","SymmetryBin","TrialName"
517,1326,10,"G_10","G_09",1,"Mon Jul 23 13:37:56 2018",7,"Line",1,"Top","Und","None",0,"Und","Und",1,"None",0,9
566,266,10,"G_10","G_09",5,"Mon Jul 23 13:38:25 2018",7,"Line",1,"Und","Left","None",0,"Und","Und",1,"None",0,19
600,853,10,"G_10","G_09",17,"Mon Jul 23 13:39:51 2018",7,"L shape",1,"Und","Right","T shape",1,"Top","Und",1,"None",0,4
672,1010,10,"G_10","G_09",10,"Mon Jul 23 13:39:00 2018",7,"Line",1,"Und","Right","L shape",1,"Und","Left",1,"Vert",1,18
831,266,10,"G_10","G_09",4,"Mon Jul 23 13:38:18 2018",7,"Line",1,"Und","Left","S shape",1,"Top","Und",1,"None",0,16
841,682,10,"G_10","G_09",16,"Mon Jul 23 13:39:43 2018",7,"Line",1,"Und","Left","Square",1,"Top","Right",1,"Vert",1,12
852,682,10,"G_10","G_09",19,"Mon Jul 23 13:40:05 2018",7,"Line",1,"Und","Left","None",0,"Und","Right",1,"Vert",1,13
1001,1263,10,"G_10","G_09",15,"Mon Jul 23 13:39:36 2018",7,"Line",1,"Und","Right","L shape",1,"Und","Und",1,"None",0,14
1268,600,10,"G_10","G_09",7,"Mon Jul 23 13:38:40 2018",7,"T shape",1,"Top","Und","None",0,"Und","Und",1,"None",0,5
1380,682,10,"G_10","G_09",18,"Mon Jul 23 13:39:58 2018",7,"Line",1,"Und","Left","None",0,"Und","Und",1,"None",0,8
530,1805,1,"H_01","H_seed",1,"Fri Jul 20 14:03:44 2018",8,"L shape",1,"Bottom","Und","None",0,"Und","Und",0,"None",0,1
1661,1819,1,"H_01","H_seed",2,"Fri Jul 20 14:03:50 2018",8,"L shape",1,"Bottom","Und","None",0,"Und","Und",1,"None",0,2
1660,1820,1,"H_01","H_seed",3,"Fri Jul 20 14:03:56 2018",8,"Line",1,"Bottom","Und","T shape",1,"Und","Und",1,"None",0,3
1208,1820,1,"H_01","H_seed",4,"Fri Jul 20 14:04:02 2018",8,"Line",1,"Bottom","Und","S shape",1,"Und","Right",1,"None",0,4
777,1790,1,"H_01","H_seed",5,"Fri Jul 20 14:04:08 2018",8,"S shape",1,"Bottom","Und","None",0,"Und","Und",1,"None",0,5
805,1757,1,"H_01","H_seed",6,"Fri Jul 20 14:04:14 2018",8,"None",0,"Bottom","Und","None",0,"Und","Und",1,"None",0,6
42,1820,1,"H_01","H_seed",7,"Fri Jul 20 14:04:20 2018",8,"Line",1,"Bottom","Und","None",0,"Und","Und",1,"None",0,7
1545,1805,1,"H_01","H_seed",8,"Fri Jul 20 14:04:26 2018",8,"L shape",1,"Bottom","Und","None",0,"Und","Und",1,"None",0,8
744,1820,1,"H_01","H_seed",9,"Fri Jul 20 14:04:32 2018",8,"Line",1,"Bottom","Und","None",0,"Und","Und",1,"None",0,9
1790,1746,1,"H_01","H_seed",10,"Fri Jul 20 14:04:37 2018",8,"L shape",1,"Und","Right","S shape",1,"Bottom","Und",1,"None",0,10
361,1782,1,"H_01","H_seed",11,"Fri Jul 20 14:04:43 2018",8,"L shape",1,"Bottom","Und","None",0,"Und","Und",1,"None",0,11
1804,1774,1,"H_01","H_seed",12,"Fri Jul 20 14:04:49 2018",8,"None",0,"Bottom","Und","None",0,"Bottom","Und",0,"None",0,12
1454,1804,1,"H_01","H_seed",13,"Fri Jul 20 14:04:55 2018",8,"None",0,"Bottom","Und","None",0,"Und","Und",0,"None",0,13
1281,1793,1,"H_01","H_seed",14,"Fri Jul 20 14:05:04 2018",8,"Square",1,"Bottom","Und","None",0,"Und","Und",1,"None",0,14
1043,1782,1,"H_01","H_seed",15,"Fri Jul 20 14:05:10 2018",8,"L shape",1,"Bottom","Und","None",0,"Und","Right",1,"None",0,15
794,1811,1,"H_01","H_seed",16,"Fri Jul 20 14:05:16 2018",8,"Square",1,"Bottom","Right","None",0,"Und","Left",1,"Vert",1,16
1550,1753,1,"H_01","H_seed",17,"Fri Jul 20 14:05:22 2018",8,"T shape",1,"Bottom","Und","None",0,"Und","Und",1,"None",0,17
1714,1791,1,"H_01","H_seed",18,"Fri Jul 20 14:05:28 2018",8,"None",0,"Bottom","Und","None",0,"Und","Und",1,"None",0,18
1236,1811,1,"H_01","H_seed",19,"Fri Jul 20 14:05:34 2018",8,"Square",1,"Bottom","Right","None",0,"Und","Und",1,"None",0,19
398,1814,1,"H_01","H_seed",20,"Fri Jul 20 14:05:41 2018",8,"None",0,"Bottom","Und","None",0,"Und","Und",0,"None",0,20
1746,672,2,"H_02","H_01",7,"Mon Jul 23 11:44:09 2018",8,"L shape",1,"Und","Left","L shape",1,"Und","Right",1,"Vert",1,10
1753,1326,2,"H_02","H_01",8,"Mon Jul 23 11:44:16 2018",8,"Line",1,"Top","Und","T shape",1,"Bottom","Und",1,"Horiz",1,17
1757,1269,2,"H_02","H_01",4,"Mon Jul 23 11:43:49 2018",8,"None",0,"Und","Right","None",0,"Bottom","Und",1,"None",0,6
1774,1,2,"H_02","H_01",5,"Mon Jul 23 11:43:55 2018",8,"Line",1,"Top","Und","None",0,"Bottom","Und",1,"Horiz",1,12
1782,1326,2,"H_02","H_01",12,"Mon Jul 23 11:44:42 2018",8,"Line",1,"Top","Und","L shape",1,"Bottom","Und",1,"Horiz",1,15
1782,479,2,"H_02","H_01",15,"Mon Jul 23 11:45:03 2018",8,"Square",1,"Top","Und","L shape",1,"Bottom","Und",1,"Horiz",1,11
1790,831,2,"H_02","H_01",1,"Mon Jul 23 11:43:29 2018",8,"S shape",1,"Top","Und","S shape",1,"Bottom","Und",1,"Horiz",1,5
1791,479,2,"H_02","H_01",20,"Mon Jul 23 11:45:39 2018",8,"Square",1,"Top","Und","None",0,"Bottom","Und",1,"Horiz",1,18
1793,479,2,"H_02","H_01",3,"Mon Jul 23 11:43:42 2018",8,"Square",1,"Top","Und","Square",1,"Bottom","Und",1,"Horiz",1,14
1804,26,2,"H_02","H_01",9,"Mon Jul 23 11:44:22 2018",8,"Square",1,"Top","Left","None",0,"Bottom","Und",1,"Horiz",1,13
1805,886,2,"H_02","H_01",18,"Mon Jul 23 11:45:23 2018",8,"L shape",1,"Top","Und","L shape",1,"Bottom","Und",1,"Horiz",1,1
1805,841,2,"H_02","H_01",2,"Mon Jul 23 11:43:35 2018",8,"Square",1,"Top","Right","L shape",1,"Bottom","Und",1,"Horiz",1,8
1811,1,2,"H_02","H_01",19,"Mon Jul 23 11:45:33 2018",8,"Line",1,"Top","Und","Square",1,"Bottom","Right",1,"Horiz",1,19
1811,29,2,"H_02","H_01",14,"Mon Jul 23 11:44:56 2018",8,"L shape",1,"Und","Left","Square",1,"Bottom","Right",1,"Vert",1,16
1814,1326,2,"H_02","H_01",13,"Mon Jul 23 11:44:49 2018",8,"Line",1,"Top","Und","None",0,"Bottom","Und",1,"Horiz",1,20
1819,26,2,"H_02","H_01",10,"Mon Jul 23 11:44:28 2018",8,"Square",1,"Top","Left","L shape",1,"Bottom","Und",1,"Horiz",1,2
1820,1624,2,"H_02","H_01",6,"Mon Jul 23 11:44:02 2018",8,"Square",1,"Und","Right","Line",1,"Bottom","Und",1,"None",0,3
1820,1172,2,"H_02","H_01",17,"Mon Jul 23 11:45:16 2018",8,"None",0,"Und","Und","Line",1,"Bottom","Und",1,"None",0,4
1820,1326,2,"H_02","H_01",11,"Mon Jul 23 11:44:35 2018",8,"Line",1,"Top","Und","Line",1,"Bottom","Und",1,"Horiz",1,9
1820,26,2,"H_02","H_01",16,"Mon Jul 23 11:45:09 2018",8,"Square",1,"Top","Left","Line",1,"Bottom","Und",1,"Horiz",1,7
1,236,3,"H_03","H_02",20,"Mon Jul 23 12:02:49 2018",8,"L shape",1,"Top","Und","Line",1,"Top","Und",0,"None",0,19
1,1326,3,"H_03","H_02",12,"Mon Jul 23 12:01:58 2018",8,"Line",1,"Top","Und","Line",1,"Top","Und",1,"None",0,12
26,841,3,"H_03","H_02",18,"Mon Jul 23 12:02:36 2018",8,"Square",1,"Top","Right","Square",1,"Top","Left",1,"Vert",1,2
26,841,3,"H_03","H_02",4,"Mon Jul 23 12:01:06 2018",8,"Square",1,"Top","Right","Square",1,"Top","Left",1,"Vert",1,7
26,841,3,"H_03","H_02",17,"Mon Jul 23 12:02:30 2018",8,"Square",1,"Top","Right","Square",1,"Top","Left",1,"Vert",1,13
29,841,3,"H_03","H_02",5,"Mon Jul 23 12:01:12 2018",8,"Square",1,"Top","Right","L shape",1,"Und","Left",1,"Vert",1,16
479,1751,3,"H_03","H_02",9,"Mon Jul 23 12:01:37 2018",8,"Line",1,"Bottom","Und","Square",1,"Top","Und",1,"Horiz",1,11
479,1751,3,"H_03","H_02",15,"Mon Jul 23 12:02:17 2018",8,"Line",1,"Bottom","Und","Square",1,"Top","Und",1,"Horiz",1,18
479,263,3,"H_03","H_02",10,"Mon Jul 23 12:01:44 2018",8,"L shape",1,"Und","Left","Square",1,"Top","Und",1,"None",0,14
672,844,3,"H_03","H_02",3,"Mon Jul 23 12:01:00 2018",8,"L shape",1,"Und","Right","L shape",1,"Und","Left",1,"Vert",1,10
831,1751,3,"H_03","H_02",14,"Mon Jul 23 12:02:10 2018",8,"Line",1,"Bottom","Und","S shape",1,"Top","Und",1,"Horiz",1,5
841,26,3,"H_03","H_02",19,"Mon Jul 23 12:02:42 2018",8,"Square",1,"Top","Left","Square",1,"Top","Right",1,"Vert",1,8
886,1255,3,"H_03","H_02",13,"Mon Jul 23 12:02:04 2018",8,"L shape",1,"Und","Right","L shape",1,"Top","Und",1,"None",0,1
1172,1819,3,"H_03","H_02",11,"Mon Jul 23 12:01:51 2018",8,"L shape",1,"Bottom","Und","None",0,"Und","Und",1,"None",0,4
1269,492,3,"H_03","H_02",2,"Mon Jul 23 12:00:54 2018",8,"L shape",1,"Und","Und","None",0,"Und","Right",1,"None",0,6
1326,1820,3,"H_03","H_02",16,"Mon Jul 23 12:02:23 2018",8,"Line",1,"Bottom","Und","Line",1,"Top","Und",1,"Horiz",1,15
1326,1751,3,"H_03","H_02",7,"Mon Jul 23 12:01:25 2018",8,"Line",1,"Bottom","Und","Line",1,"Top","Und",1,"Horiz",1,17
1326,1811,3,"H_03","H_02",1,"Mon Jul 23 12:00:47 2018",8,"Square",1,"Bottom","Right","Line",1,"Top","Und",1,"Horiz",1,9
1326,1695,3,"H_03","H_02",6,"Mon Jul 23 12:01:19 2018",8,"None",0,"Und","Und","Line",1,"Top","Und",0,"None",0,20
1624,1343,3,"H_03","H_02",8,"Mon Jul 23 12:01:31 2018",8,"Square",1,"Und","Left","Square",1,"Und","Right",1,"Vert",1,3
26,1751,4,"H_04","H_03",8,"Mon Jul 23 12:30:26 2018",8,"Line",1,"Bottom","Und","Square",1,"Top","Left",1,"Horiz",1,8
236,1786,4,"H_04","H_03",20,"Mon Jul 23 12:31:47 2018",8,"None",0,"Bottom","Und","L shape",1,"Top","Und",1,"Horiz",1,19
263,1820,4,"H_04","H_03",2,"Mon Jul 23 12:29:48 2018",8,"Line",1,"Bottom","Und","L shape",1,"Und","Left",1,"None",0,14
492,1820,4,"H_04","H_03",15,"Mon Jul 23 12:31:12 2018",8,"Line",1,"Bottom","Und","L shape",1,"Und","Und",1,"None",0,6
841,1820,4,"H_04","H_03",14,"Mon Jul 23 12:31:06 2018",8,"Line",1,"Bottom","Und","Square",1,"Top","Right",1,"Horiz",1,16
841,1820,4,"H_04","H_03",18,"Mon Jul 23 12:31:32 2018",8,"Line",1,"Bottom","Und","Square",1,"Top","Right",1,"Horiz",1,2
841,1820,4,"H_04","H_03",17,"Mon Jul 23 12:31:26 2018",8,"Line",1,"Bottom","Und","Square",1,"Top","Right",1,"Horiz",1,13
841,1820,4,"H_04","H_03",13,"Mon Jul 23 12:31:00 2018",8,"Line",1,"Bottom","Und","Square",1,"Top","Right",1,"Horiz",1,7
844,1746,4,"H_04","H_03",4,"Mon Jul 23 12:30:01 2018",8,"L shape",1,"Und","Right","L shape",1,"Und","Right",1,"None",0,10
1255,1820,4,"H_04","H_03",10,"Mon Jul 23 12:30:39 2018",8,"Line",1,"Bottom","Und","L shape",1,"Und","Right",1,"None",0,1
1326,1820,4,"H_04","H_03",11,"Mon Jul 23 12:30:46 2018",8,"Line",1,"Bottom","Und","Line",1,"Top","Und",1,"Horiz",1,12
1343,1820,4,"H_04","H_03",5,"Mon Jul 23 12:30:07 2018",8,"Line",1,"Bottom","Und","Square",1,"Und","Left",1,"None",0,3
1695,1820,4,"H_04","H_03",9,"Mon Jul 23 12:30:33 2018",8,"Line",1,"Bottom","Und","None",0,"Und","Und",1,"None",0,20
1751,1,4,"H_04","H_03",16,"Mon Jul 23 12:31:19 2018",8,"Line",1,"Top","Und","Line",1,"Bottom","Und",1,"Horiz",1,18
1751,1820,4,"H_04","H_03",3,"Mon Jul 23 12:29:54 2018",8,"Line",1,"Bottom","Und","Line",1,"Bottom","Und",1,"None",0,5
1751,1820,4,"H_04","H_03",12,"Mon Jul 23 12:30:53 2018",8,"Line",1,"Bottom","Und","Line",1,"Bottom","Und",1,"None",0,11
1751,1820,4,"H_04","H_03",6,"Mon Jul 23 12:30:14 2018",8,"Line",1,"Bottom","Und","Line",1,"Bottom","Und",1,"None",0,17
1811,1760,4,"H_04","H_03",1,"Mon Jul 23 12:29:41 2018",8,"Square",1,"Bottom","Left","Square",1,"Bottom","Right",1,"Vert",1,9
1819,1752,4,"H_04","H_03",7,"Mon Jul 23 12:30:20 2018",8,"L shape",1,"Bottom","Und","L shape",1,"Bottom","Und",1,"None",0,4
1820,1,4,"H_04","H_03",19,"Mon Jul 23 12:31:39 2018",8,"Line",1,"Top","Und","Line",1,"Bottom","Und",1,"Horiz",1,15
1,1414,5,"H_05","H_04",18,"Mon Jul 23 14:02:57 2018",8,"None",0,"Und","Und","Line",1,"Top","Und",1,"None",0,15
1,1326,5,"H_05","H_04",3,"Mon Jul 23 14:01:16 2018",8,"Line",1,"Top","Und","Line",1,"Top","Und",1,"None",0,18
1746,492,5,"H_05","H_04",1,"Mon Jul 23 14:01:04 2018",8,"L shape",1,"Und","Und","L shape",1,"Und","Right",1,"None",0,10
1751,1,5,"H_05","H_04",5,"Mon Jul 23 14:01:28 2018",8,"Line",1,"Top","Und","Line",1,"Bottom","Und",1,"Horiz",1,8
1752,459,5,"H_05","H_04",17,"Mon Jul 23 14:02:50 2018",8,"L shape",1,"Top","Und","L shape",1,"Bottom","Und",1,"Horiz",1,4
1760,1263,5,"H_05","H_04",15,"Mon Jul 23 14:02:36 2018",8,"Line",1,"Und","Right","Square",1,"Bottom","Left",1,"Vert",1,9
1786,1,5,"H_05","H_04",14,"Mon Jul 23 14:02:30 2018",8,"Line",1,"Top","Und","None",0,"Bottom","Und",1,"Horiz",1,19
1820,1506,5,"H_05","H_04",13,"Mon Jul 23 14:02:23 2018",8,"Square",1,"Und","Und","Line",1,"Bottom","Und",1,"None",0,6
1820,1506,5,"H_05","H_04",20,"Mon Jul 23 14:03:09 2018",8,"Square",1,"Und","Und","Line",1,"Bottom","Und",1,"None",0,16
1820,463,5,"H_05","H_04",11,"Mon Jul 23 14:02:10 2018",8,"None",0,"Und","Und","Line",1,"Bottom","Und",1,"None",0,20
1820,459,5,"H_05","H_04",9,"Mon Jul 23 14:01:57 2018",8,"L shape",1,"Top","Und","Line",1,"Bottom","Und",1,"Horiz",1,13
1820,1,5,"H_05","H_04",10,"Mon Jul 23 14:02:02 2018",8,"Line",1,"Top","Und","Line",1,"Bottom","Und",1,"Horiz",1,2
1820,1,5,"H_05","H_04",19,"Mon Jul 23 14:03:02 2018",8,"Line",1,"Top","Und","Line",1,"Bottom","Und",1,"Horiz",1,11
1820,1751,5,"H_05","H_04",12,"Mon Jul 23 14:02:17 2018",8,"Line",1,"Bottom","Und","Line",1,"Bottom","Und",1,"None",0,12
1820,1751,5,"H_05","H_04",7,"Mon Jul 23 14:01:42 2018",8,"Line",1,"Bottom","Und","Line",1,"Bottom","Und",1,"None",0,17
1820,1,5,"H_05","H_04",6,"Mon Jul 23 14:01:35 2018",8,"Line",1,"Top","Und","Line",1,"Bottom","Und",1,"Horiz",1,14
1820,1751,5,"H_05","H_04",2,"Mon Jul 23 14:01:10 2018",8,"Line",1,"Bottom","Und","Line",1,"Bottom","Und",1,"None",0,5
1820,1326,5,"H_05","H_04",4,"Mon Jul 23 14:01:22 2018",8,"Line",1,"Top","Und","Line",1,"Bottom","Und",1,"Horiz",1,7
1820,459,5,"H_05","H_04",8,"Mon Jul 23 14:01:50 2018",8,"L shape",1,"Top","Und","Line",1,"Bottom","Und",1,"Horiz",1,1
1820,1208,5,"H_05","H_04",16,"Mon Jul 23 14:02:43 2018",8,"S shape",1,"Und","Right","Line",1,"Bottom","Und",1,"None",0,3
1,1370,6,"H_06","H_05",4,"Tue Jul 24 11:33:52 2018",8,"None",0,"Und","Und","Line",1,"Top","Und",1,"None",0,14
1,1785,6,"H_06","H_05",18,"Tue Jul 24 11:35:25 2018",8,"None",0,"Bottom","Und","Line",1,"Top","Und",1,"Horiz",1,2
1,1379,6,"H_06","H_05",6,"Tue Jul 24 11:34:05 2018",8,"None",0,"Und","Und","Line",1,"Top","Und",1,"None",0,8
1,1785,6,"H_06","H_05",19,"Tue Jul 24 11:35:31 2018",8,"None",0,"Bottom","Und","Line",1,"Top","Und",1,"Horiz",1,11
1,1811,6,"H_06","H_05",8,"Tue Jul 24 11:34:18 2018",8,"Square",1,"Bottom","Right","Line",1,"Top","Und",1,"Horiz",1,19
459,1785,6,"H_06","H_05",15,"Tue Jul 24 11:35:07 2018",8,"None",0,"Bottom","Und","L shape",1,"Top","Und",1,"Horiz",1,1
459,263,6,"H_06","H_05",14,"Tue Jul 24 11:35:00 2018",8,"L shape",1,"Und","Left","L shape",1,"Top","Und",1,"None",0,13
459,435,6,"H_06","H_05",12,"Tue Jul 24 11:34:47 2018",8,"None",0,"Und","Und","L shape",1,"Top","Und",1,"None",0,4
463,1343,6,"H_06","H_05",5,"Tue Jul 24 11:33:59 2018",8,"Square",1,"Und","Left","None",0,"Und","Und",1,"None",0,20
492,1470,6,"H_06","H_05",7,"Tue Jul 24 11:34:12 2018",8,"None",0,"Und","Und","L shape",1,"Und","Und",1,"None",0,10
1208,1760,6,"H_06","H_05",16,"Tue Jul 24 11:35:13 2018",8,"Square",1,"Bottom","Left","S shape",1,"Und","Right",1,"Vert",1,3
1263,961,6,"H_06","H_05",3,"Tue Jul 24 11:33:45 2018",8,"None",0,"Und","Und","Line",1,"Und","Right",1,"None",0,9
1326,1785,6,"H_06","H_05",17,"Tue Jul 24 11:35:19 2018",8,"None",0,"Bottom","Und","Line",1,"Top","Und",1,"Horiz",1,18
1326,1751,6,"H_06","H_05",1,"Tue Jul 24 11:33:30 2018",8,"Line",1,"Bottom","Und","Line",1,"Top","Und",1,"Horiz",1,7
1414,1782,6,"H_06","H_05",13,"Tue Jul 24 11:34:54 2018",8,"L shape",1,"Bottom","Und","None",0,"Und","Und",1,"None",0,15
1506,1778,6,"H_06","H_05",9,"Tue Jul 24 11:34:25 2018",8,"None",0,"Bottom","Und","Square",1,"Und","Und",1,"None",0,6
1506,232,6,"H_06","H_05",11,"Tue Jul 24 11:34:40 2018",8,"None",0,"Und","Und","Square",1,"Und","Und",1,"None",0,16
1751,91,6,"H_06","H_05",20,"Tue Jul 24 11:35:38 2018",8,"None",0,"Und","Und","Line",1,"Bottom","Und",1,"None",0,12
1751,546,6,"H_06","H_05",10,"Tue Jul 24 11:34:32 2018",8,"None",0,"Top","Und","Line",1,"Bottom","Und",1,"Horiz",1,17
1751,1691,6,"H_06","H_05",2,"Tue Jul 24 11:33:37 2018",8,"None",0,"Und","Und","Line",1,"Bottom","Und",1,"None",0,5
91,1007,7,"H_07","H_06",5,"Tue Jul 24 12:18:00 2018",8,"L shape",1,"Und","Right","None",0,"Und","Und",1,"None",0,12
232,1001,7,"H_07","H_06",8,"Tue Jul 24 12:18:22 2018",8,"L shape",1,"Und","Und","None",0,"Und","Und",1,"None",0,16
263,1263,7,"H_07","H_06",19,"Tue Jul 24 12:19:43 2018",8,"Line",1,"Und","Right","L shape",1,"Und","Left",1,"Vert",1,13
435,841,7,"H_07","H_06",16,"Tue Jul 24 12:19:21 2018",8,"Square",1,"Top","Right","None",0,"Und","Und",1,"None",0,4
546,1010,7,"H_07","H_06",2,"Tue Jul 24 12:17:37 2018",8,"Line",1,"Und","Right","None",0,"Top","Und",1,"None",0,17
961,1805,7,"H_07","H_06",3,"Tue Jul 24 12:17:46 2018",8,"L shape",1,"Bottom","Und","None",0,"Und","Und",1,"None",0,9
1343,1682,7,"H_07","H_06",1,"Tue Jul 24 12:17:28 2018",8,"L shape",1,"Und","Und","Square",1,"Und","Left",1,"None",0,20
1370,841,7,"H_07","H_06",13,"Tue Jul 24 12:18:59 2018",8,"Square",1,"Top","Right","None",0,"Und","Und",1,"None",0,14
1379,1263,7,"H_07","H_06",15,"Tue Jul 24 12:19:13 2018",8,"Line",1,"Und","Right","None",0,"Und","Und",1,"None",0,8
1470,841,7,"H_07","H_06",14,"Tue Jul 24 12:19:06 2018",8,"Square",1,"Top","Right","None",0,"Und","Und",1,"None",0,10
1691,567,7,"H_07","H_06",17,"Tue Jul 24 12:19:29 2018",8,"None",0,"Und","Und","None",0,"Und","Und",1,"None",0,5
1751,1326,7,"H_07","H_06",10,"Tue Jul 24 12:18:36 2018",8,"Line",1,"Top","Und","Line",1,"Bottom","Und",1,"Horiz",1,7
1760,1811,7,"H_07","H_06",7,"Tue Jul 24 12:18:15 2018",8,"Square",1,"Bottom","Right","Square",1,"Bottom","Left",1,"Vert",1,3
1778,988,7,"H_07","H_06",20,"Tue Jul 24 12:19:50 2018",8,"T shape",1,"Und","Right","None",0,"Bottom","Und",1,"None",0,6
1782,853,7,"H_07","H_06",6,"Tue Jul 24 12:18:07 2018",8,"L shape",1,"Und","Right","L shape",1,"Bottom","Und",1,"None",0,15
1785,1506,7,"H_07","H_06",4,"Tue Jul 24 12:17:53 2018",8,"Square",1,"Und","Und","None",0,"Bottom","Und",1,"None",0,1
1785,457,7,"H_07","H_06",11,"Tue Jul 24 12:18:44 2018",8,"L shape",1,"Top","Und","None",0,"Bottom","Und",1,"Horiz",1,18
1785,844,7,"H_07","H_06",9,"Tue Jul 24 12:18:29 2018",8,"L shape",1,"Und","Right","None",0,"Bottom","Und",1,"None",0,11
1785,841,7,"H_07","H_06",18,"Tue Jul 24 12:19:36 2018",8,"Square",1,"Top","Right","None",0,"Bottom","Und",1,"Horiz",1,2
1811,841,7,"H_07","H_06",12,"Tue Jul 24 12:18:51 2018",8,"Square",1,"Top","Right","Square",1,"Bottom","Right",1,"Horiz",1,19
457,1624,8,"H_08","H_07",9,"Tue Jul 24 12:40:19 2018",8,"Square",1,"Und","Right","L shape",1,"Top","Und",1,"None",0,18
567,1010,8,"H_08","H_07",3,"Tue Jul 24 12:39:33 2018",8,"Line",1,"Und","Right","None",0,"Und","Und",1,"None",0,5
841,682,8,"H_08","H_07",10,"Tue Jul 24 12:40:25 2018",8,"Line",1,"Und","Left","Square",1,"Top","Right",1,"Vert",1,4
841,682,8,"H_08","H_07",15,"Tue Jul 24 12:41:06 2018",8,"Line",1,"Und","Left","Square",1,"Top","Right",1,"Vert",1,10
841,682,8,"H_08","H_07",7,"Tue Jul 24 12:40:06 2018",8,"Line",1,"Und","Left","Square",1,"Top","Right",1,"Vert",1,19
841,682,8,"H_08","H_07",18,"Tue Jul 24 12:41:28 2018",8,"Line",1,"Und","Left","Square",1,"Top","Right",1,"Vert",1,2
841,1811,8,"H_08","H_07",4,"Tue Jul 24 12:39:46 2018",8,"Square",1,"Bottom","Right","Square",1,"Top","Right",1,"Horiz",1,14
844,1746,8,"H_08","H_07",1,"Tue Jul 24 12:39:20 2018",8,"L shape",1,"Und","Right","L shape",1,"Und","Right",1,"None",0,11
853,266,8,"H_08","H_07",12,"Tue Jul 24 12:40:47 2018",8,"Line",1,"Und","Left","L shape",1,"Und","Right",1,"Vert",1,15
988,682,8,"H_08","H_07",19,"Tue Jul 24 12:41:34 2018",8,"Line",1,"Und","Left","T shape",1,"Und","Right",1,"Vert",1,6
1001,682,8,"H_08","H_07",16,"Tue Jul 24 12:41:15 2018",8,"Line",1,"Und","Left","L shape",1,"Und","Und",0,"None",0,16
1007,1269,8,"H_08","H_07",6,"Tue Jul 24 12:40:00 2018",8,"None",0,"Und","Right","L shape",1,"Und","Right",1,"None",0,12
1010,1263,8,"H_08","H_07",5,"Tue Jul 24 12:39:53 2018",8,"Line",1,"Und","Right","Line",1,"Und","Right",1,"None",0,17
1263,1263,8,"H_08","H_07",11,"Tue Jul 24 12:40:38 2018",8,"Line",1,"Und","Right","Line",1,"Und","Right",0,"None",0,8
1263,1010,8,"H_08","H_07",2,"Tue Jul 24 12:39:26 2018",8,"Line",1,"Und","Right","Line",1,"Und","Right",1,"None",0,13
1326,1,8,"H_08","H_07",8,"Tue Jul 24 12:40:12 2018",8,"Line",1,"Top","Und","Line",1,"Top","Und",1,"None",0,7
1506,1263,8,"H_08","H_07",14,"Tue Jul 24 12:41:00 2018",8,"Line",1,"Und","Right","Square",1,"Und","Und",1,"None",0,1
1682,672,8,"H_08","H_07",17,"Tue Jul 24 12:41:22 2018",8,"L shape",1,"Und","Left","L shape",1,"Und","Und",1,"None",0,20
1805,1007,8,"H_08","H_07",13,"Tue Jul 24 12:40:53 2018",8,"L shape",1,"Und","Right","L shape",1,"Bottom","Und",1,"None",0,9
1811,682,8,"H_08","H_07",20,"Tue Jul 24 12:41:40 2018",8,"Line",1,"Und","Left","Square",1,"Bottom","Right",1,"Vert",1,3
1,1326,9,"H_09","H_08",6,"Tue Jul 24 13:38:50 2018",8,"Line",1,"Top","Und","Line",1,"Top","Und",1,"None",0,7
266,682,9,"H_09","H_08",2,"Tue Jul 24 13:38:19 2018",8,"Line",1,"Und","Left","Line",1,"Und","Left",1,"None",0,15
672,93,9,"H_09","H_08",3,"Tue Jul 24 13:38:27 2018",8,"None",0,"Top","Und","L shape",1,"Und","Left",0,"None",0,20
682,266,9,"H_09","H_08",9,"Tue Jul 24 13:39:10 2018",8,"Line",1,"Und","Left","Line",1,"Und","Left",1,"None",0,4
682,266,9,"H_09","H_08",7,"Tue Jul 24 13:38:57 2018",8,"Line",1,"Und","Left","Line",1,"Und","Left",1,"None",0,6
682,92,9,"H_09","H_08",1,"Tue Jul 24 13:38:12 2018",8,"None",0,"Top","Und","Line",1,"Und","Left",1,"None",0,16
682,266,9,"H_09","H_08",17,"Tue Jul 24 13:40:05 2018",8,"Line",1,"Und","Left","Line",1,"Und","Left",1,"None",0,19
682,266,9,"H_09","H_08",8,"Tue Jul 24 13:39:03 2018",8,"Line",1,"Und","Left","Line",1,"Und","Left",1,"None",0,10
682,266,9,"H_09","H_08",13,"Tue Jul 24 13:39:38 2018",8,"Line",1,"Und","Left","Line",1,"Und","Left",1,"None",0,3
682,266,9,"H_09","H_08",15,"Tue Jul 24 13:39:52 2018",8,"Line",1,"Und","Left","Line",1,"Und","Left",1,"None",0,2
1007,266,9,"H_09","H_08",11,"Tue Jul 24 13:39:24 2018",8,"Line",1,"Und","Left","L shape",1,"Und","Right",1,"Vert",1,9
1010,14,9,"H_09","H_08",4,"Tue Jul 24 13:38:35 2018",8,"None",0,"Top","Und","Line",1,"Und","Right",1,"None",0,13
1010,26,9,"H_09","H_08",5,"Tue Jul 24 13:38:43 2018",8,"Square",1,"Top","Left","Line",1,"Und","Right",1,"Vert",1,5
